Date/Time,Temprature C,Humidity %,Pressure kpa,Wind Speed_km/h,Visibility_km,Weather
4/21/2012 0:00,6.3,83,100.18,19,25,Cloudy
4/21/2012 1:00,6.4,85,100.13,15,25,Cloudy
4/21/2012 2:00,5.7,86,100.21,19,25,Cloudy
4/21/2012 3:00,5.5,86,100.21,20,25,Cloudy
4/21/2012 4:00,5.7,85,100.2,13,25,Cloudy
4/21/2012 5:00,6,84,100.32,7,25,Cloudy
4/21/2012 6:00,6.2,82,100.36,15,25,Cloudy
4/21/2012 7:00,6.4,81,100.38,17,25,Rain Showers
4/21/2012 8:00,6.2,82,100.42,17,24.1,Cloudy
4/21/2012 9:00,5.5,86,100.49,19,24.1,Rain Showers
4/21/2012 10:00,5.5,86,100.53,17,9.7,"Rain,Fog"
4/21/2012 11:00,5.6,86,100.59,11,12.9,Rain
4/21/2012 12:00,5.5,86,100.61,15,9.7,"Rain,Fog"
4/21/2012 13:00,6.1,85,100.65,19,24.1,Rain
4/21/2012 14:00,6.1,86,100.69,19,16.1,Rain
4/21/2012 15:00,5.7,85,100.73,17,16.1,Rain
4/21/2012 16:00,5.3,82,100.8,19,16.1,Rain
4/21/2012 17:00,4.8,86,100.84,17,16.1,Rain
4/21/2012 18:00,3.8,86,100.96,24,16.1,Rain
4/21/2012 19:00,3.4,84,100.96,20,19.3,Rain
4/21/2012 20:00,2.6,86,101.06,24,16.1,Rain
4/21/2012 21:00,2.6,85,101.06,26,25,Rain
4/21/2012 22:00,1.9,86,101.04,19,19.3,Rain
4/21/2012 23:00,1.6,87,101.08,13,25,Rain
4/22/2012 0:00,1.5,86,101.04,24,25,Rain
4/22/2012 1:00,1.4,87,101.06,17,25,"Rain,Snow"
4/22/2012 2:00,0.6,89,101.07,13,9.7,"Rain,Snow"
4/22/2012 3:00,0.8,89,101.05,15,25,"Rain,Snow"
4/22/2012 4:00,1.2,90,101.05,11,25,Rain
4/22/2012 5:00,1.8,86,101.06,19,25,Rain
4/22/2012 6:00,1.9,85,101.1,19,24.1,Cloudy
4/22/2012 7:00,2.4,81,101.17,20,24.1,Cloudy
4/22/2012 8:00,2.8,75,101.24,20,24.1,Cloudy
4/22/2012 9:00,3.3,73,101.27,28,24.1,Cloudy
4/22/2012 10:00,4,74,101.3,22,48.3,Cloudy
4/22/2012 11:00,4.6,71,101.24,22,48.3,Cloudy
4/22/2012 12:00,5,68,101.22,24,48.3,Cloudy
4/22/2012 13:00,5.2,67,101.3,20,48.3,Cloudy
4/22/2012 14:00,5.9,65,101.27,22,48.3,Cloudy
4/22/2012 15:00,6,63,101.2,28,48.3,Cloudy
4/22/2012 16:00,6.4,64,101.2,22,48.3,Cloudy
4/22/2012 17:00,6.3,63,101.17,26,48.3,Cloudy
4/22/2012 18:00,6.5,63,101.13,24,48.3,Cloudy
4/22/2012 19:00,6.1,67,101.16,32,24.1,Cloudy
4/22/2012 20:00,5.3,66,101.19,32,25,Cloudy
4/22/2012 21:00,4.3,68,101.07,35,25,Rain
4/22/2012 22:00,2.8,75,101.05,32,25,Rain
4/22/2012 23:00,2,82,100.89,41,19.3,Rain
4/23/2012 0:00,1.9,82,100.73,46,19.3,Rain
4/23/2012 1:00,1.1,85,100.59,44,11.3,"Rain,Snow"
4/23/2012 2:00,1.1,85,100.32,44,25,"Rain,Snow"
4/23/2012 3:00,1.7,84,100.11,52,25,"Rain,Snow"
4/23/2012 4:00,2,82,99.82,44,25,Rain
4/23/2012 5:00,1.9,86,99.74,46,8,Rain
4/23/2012 6:00,2.1,84,99.66,52,16.1,Rain
4/23/2012 7:00,2.3,82,99.52,48,24.1,Rain
4/23/2012 8:00,2.8,84,99.4,48,19.3,Rain
4/23/2012 9:00,3.1,84,99.29,44,12.9,Rain
4/23/2012 10:00,3.7,83,99.23,46,24.1,Cloudy
4/23/2012 11:00,4.1,84,99.15,48,19.3,Cloudy
4/23/2012 12:00,4.6,83,99.09,46,24.1,Cloudy
4/23/2012 13:00,5,83,99.06,41,24.1,Cloudy
4/23/2012 14:00,5.3,80,98.97,44,24.1,Cloudy
4/23/2012 15:00,5.7,79,98.9,43,24.1,Cloudy
4/23/2012 16:00,5.6,80,98.81,39,24.1,Cloudy
4/23/2012 17:00,5.9,81,98.8,35,24.1,Cloudy
4/23/2012 18:00,5.9,80,98.66,43,24.1,Cloudy
4/23/2012 19:00,5.4,86,98.61,39,9.7,"Rain,Fog"
4/23/2012 20:00,5.7,86,98.54,41,25,Cloudy
4/23/2012 21:00,5.6,86,98.51,37,25,Rain
4/23/2012 22:00,5.5,88,98.58,19,25,Cloudy
4/23/2012 23:00,5.6,89,98.64,9,25,Cloudy
4/24/2012 0:00,5.7,90,98.6,13,25,Cloudy
4/24/2012 1:00,6.7,90,98.56,7,16.1,Cloudy
4/24/2012 2:00,6.1,89,98.5,6,9.7,Fog
4/24/2012 3:00,7,90,98.53,15,12.9,Cloudy
4/24/2012 4:00,7.5,80,98.51,19,25,Rain Showers
4/24/2012 5:00,7.1,76,98.47,19,24.1,Cloudy
4/24/2012 6:00,6.8,79,98.51,19,19.3,Rain Showers
4/24/2012 7:00,5.5,84,98.6,13,11.3,Rain Showers
4/24/2012 8:00,6.6,82,98.63,13,24.1,Rain Showers
4/24/2012 9:00,7.7,64,98.64,17,48.3,Mostly Cloudy
4/24/2012 10:00,7.2,66,98.72,19,24.1,Rain Showers
4/24/2012 11:00,8.8,59,98.78,26,24.1,Mostly Cloudy
4/24/2012 12:00,8.9,69,98.82,17,24.1,Mostly Cloudy
4/24/2012 13:00,8,62,98.9,24,24.1,Rain Showers
4/24/2012 14:00,8,59,99.01,28,24.1,Cloudy
4/24/2012 15:00,8.4,64,99.08,19,48.3,Cloudy
4/24/2012 16:00,8.1,55,99.19,32,48.3,Cloudy
4/24/2012 17:00,8,59,99.26,28,48.3,Cloudy
4/24/2012 18:00,7.7,60,99.3,20,48.3,Mostly Cloudy
4/24/2012 19:00,7.1,61,99.37,19,24.1,Cloudy
4/24/2012 20:00,6.9,61,99.45,28,25,Cloudy
4/24/2012 21:00,6.6,62,99.54,20,25,Cloudy
4/24/2012 22:00,6,61,99.56,24,25,Mostly Cloudy
4/24/2012 23:00,5.4,64,99.61,19,25,Mostly Cloudy
4/25/2012 0:00,4.9,68,99.67,19,25,Mostly Cloudy
4/25/2012 1:00,5.5,64,99.71,19,25,Mostly Cloudy
4/25/2012 2:00,4.5,71,99.74,13,25,Mostly Cloudy
4/25/2012 3:00,4.4,71,99.77,15,25,Mostly Cloudy
4/25/2012 4:00,4.8,70,99.8,15,25,Mostly Cloudy
4/25/2012 5:00,4.5,73,99.84,13,24.1,Mostly Cloudy
4/25/2012 6:00,5.2,70,99.93,20,24.1,Rain Showers
4/25/2012 7:00,5.5,71,100.01,19,19.3,Rain Showers
4/25/2012 8:00,4.9,79,100.08,19,24.1,Rain
4/25/2012 9:00,5.1,86,100.15,15,24.1,Rain
4/25/2012 10:00,6.1,80,100.22,9,24.1,Rain
4/25/2012 11:00,7.8,70,100.23,17,48.3,Mostly Cloudy
4/25/2012 12:00,8,65,100.26,20,48.3,Mostly Cloudy
4/25/2012 13:00,8.7,55,100.29,20,48.3,Mostly Cloudy
4/25/2012 14:00,9.8,57,100.31,19,24.1,Mostly Cloudy
4/25/2012 15:00,7.7,60,100.38,15,24.1,Rain Showers
4/25/2012 16:00,8.8,48,100.41,17,24.1,Mostly Cloudy
4/25/2012 17:00,8.8,48,100.45,22,48.3,Mostly Cloudy
4/25/2012 18:00,8,50,100.5,22,48.3,Mostly Cloudy
4/25/2012 19:00,7.3,60,100.56,17,24.1,Mostly Cloudy
4/25/2012 20:00,7.3,59,100.61,17,25,Mostly Cloudy
4/25/2012 21:00,7,61,100.67,13,25,Mostly Cloudy
4/25/2012 22:00,6.2,65,100.69,9,25,Mostly Cloudy
4/25/2012 23:00,6,66,100.69,9,25,Cloudy
4/26/2012 0:00,5.8,71,100.68,7,25,Mostly Cloudy
4/26/2012 1:00,4.9,72,100.67,9,25,Mainly Clear
4/26/2012 2:00,3.7,74,100.67,7,25,Mainly Clear
4/26/2012 3:00,3.5,74,100.66,11,25,Clear
4/26/2012 4:00,2.7,74,100.66,7,25,Clear
4/26/2012 5:00,2.6,75,100.69,9,24.1,Clear
4/26/2012 6:00,3.2,76,100.71,4,48.3,Clear
4/26/2012 7:00,5.5,72,100.72,7,48.3,Mostly Cloudy
4/26/2012 8:00,6.2,68,100.72,7,48.3,Cloudy
4/26/2012 9:00,6.9,60,100.65,7,48.3,Cloudy
4/26/2012 10:00,8.8,55,100.6,11,48.3,Mostly Cloudy
4/26/2012 11:00,9.6,52,100.49,7,48.3,Cloudy
4/26/2012 12:00,9.8,52,100.39,13,48.3,Cloudy
4/26/2012 13:00,10.3,52,100.24,13,48.3,Cloudy
4/26/2012 14:00,11,45,100.08,17,24.1,Cloudy
4/26/2012 15:00,11.2,44,99.98,19,48.3,Cloudy
4/26/2012 16:00,11.4,43,99.84,19,24.1,Cloudy
4/26/2012 17:00,11,51,99.8,15,19.3,Rain
4/26/2012 18:00,8.6,80,99.72,19,19.3,Rain
4/26/2012 19:00,8.3,83,99.7,15,19.3,Rain
4/26/2012 20:00,8.1,85,99.69,7,25,Rain
4/26/2012 21:00,8,88,99.67,9,9.7,"Rain,Fog"
4/26/2012 22:00,7.6,88,99.61,6,9.7,"Drizzle,Fog"
4/26/2012 23:00,6.9,90,99.59,13,9.7,"Rain,Fog"
4/27/2012 0:00,5.8,89,99.67,22,9.7,"Rain,Fog"
4/27/2012 1:00,4.8,86,99.74,15,25,Rain
4/27/2012 2:00,4.7,87,99.79,15,25,Rain
4/27/2012 3:00,4.4,83,99.87,22,25,Mostly Cloudy
4/27/2012 4:00,4.2,80,99.94,24,25,Mostly Cloudy
4/27/2012 5:00,3.3,76,100.03,26,24.1,Rain Showers
4/27/2012 6:00,2.5,74,100.16,28,24.1,Mostly Cloudy
4/27/2012 7:00,1.8,71,100.25,32,12.9,Snow
4/27/2012 8:00,2.3,69,100.33,26,24.1,Snow
4/27/2012 9:00,2.7,65,100.4,32,24.1,Snow
4/27/2012 10:00,3.7,61,100.48,30,24.1,Snow
4/27/2012 11:00,3,61,100.58,30,24.1,Cloudy
4/27/2012 12:00,2.7,61,100.65,35,24.1,Snow
4/27/2012 13:00,2.7,57,100.76,37,24.1,Cloudy
4/27/2012 14:00,1.9,59,100.86,37,24.1,Cloudy
4/27/2012 15:00,2.5,57,100.92,30,24.1,Cloudy
4/27/2012 16:00,2.1,55,100.97,30,24.1,Cloudy
4/27/2012 17:00,1.7,55,101.09,33,24.1,Cloudy
4/27/2012 18:00,1,54,101.18,28,24.1,Cloudy
4/27/2012 19:00,0.7,53,101.25,22,24.1,Cloudy
4/27/2012 20:00,0.5,56,101.36,24,25,Cloudy
4/27/2012 21:00,0.2,58,101.42,19,25,Cloudy
4/27/2012 22:00,0.2,55,101.47,20,25,Cloudy
4/27/2012 23:00,0.3,55,101.5,17,25,Cloudy
4/28/2012 0:00,0.2,57,101.52,17,25,Cloudy
4/28/2012 1:00,-0.2,55,101.51,19,25,Cloudy
4/28/2012 2:00,-0.4,56,101.5,22,25,Cloudy
4/28/2012 3:00,-0.8,53,101.54,17,25,Cloudy
4/28/2012 4:00,-1.3,52,101.6,24,25,Cloudy
4/28/2012 5:00,-1.5,54,101.67,26,24.1,Cloudy
4/28/2012 6:00,-2.1,52,101.74,22,48.3,Mainly Clear
4/28/2012 7:00,-1.3,52,101.75,30,48.3,Mainly Clear
4/28/2012 8:00,-0.4,48,101.78,24,48.3,Mainly Clear
4/28/2012 9:00,0.6,46,101.79,32,48.3,Mainly Clear
4/28/2012 10:00,2,50,101.73,28,48.3,Mainly Clear
4/28/2012 11:00,3.9,36,101.71,24,48.3,Mainly Clear
4/28/2012 12:00,5,34,101.68,30,48.3,Mainly Clear
4/28/2012 13:00,5.4,29,101.62,32,48.3,Mainly Clear
4/28/2012 14:00,6.4,28,101.57,24,48.3,Mainly Clear
4/28/2012 15:00,7.2,27,101.5,35,48.3,Mainly Clear
4/28/2012 16:00,7.4,26,101.46,30,48.3,Mainly Clear
4/28/2012 17:00,7.7,25,101.45,28,48.3,Mainly Clear
4/28/2012 18:00,7.2,25,101.43,24,48.3,Clear
4/28/2012 19:00,6.1,27,101.46,19,48.3,Clear
4/28/2012 20:00,4.1,34,101.51,11,25,Mainly Clear
4/28/2012 21:00,2.3,41,101.55,11,25,Clear
4/28/2012 22:00,1.9,41,101.56,9,25,Mostly Cloudy
4/28/2012 23:00,0.8,47,101.55,6,25,Mostly Cloudy
4/29/2012 0:00,0.8,49,101.52,7,25,Cloudy
4/29/2012 1:00,1.3,47,101.49,11,25,Mainly Clear
4/29/2012 2:00,1.3,52,101.49,11,25,Mainly Clear
4/29/2012 3:00,0.8,53,101.47,13,25,Mostly Cloudy
4/29/2012 4:00,-0.1,57,101.48,9,25,Mainly Clear
4/29/2012 5:00,0.9,42,101.52,19,48.3,Mostly Cloudy
4/29/2012 6:00,1.2,38,101.58,20,48.3,Mostly Cloudy
4/29/2012 7:00,1.8,35,101.64,26,48.3,Mostly Cloudy
4/29/2012 8:00,2.6,34,101.65,19,48.3,Mostly Cloudy
4/29/2012 9:00,4.3,30,101.64,19,48.3,Mainly Clear
4/29/2012 10:00,5.5,28,101.67,26,48.3,Clear
4/29/2012 11:00,6.2,27,101.62,24,48.3,Clear
4/29/2012 12:00,7.4,27,101.62,24,48.3,Clear
4/29/2012 13:00,8.4,24,101.64,32,48.3,Clear
4/29/2012 14:00,8.7,22,101.65,22,48.3,Clear
4/29/2012 15:00,9,21,101.63,32,48.3,Clear
4/29/2012 16:00,9.2,21,101.66,28,48.3,Mainly Clear
4/29/2012 17:00,9,22,101.72,30,48.3,Clear
4/29/2012 18:00,8.1,23,101.77,28,48.3,Clear
4/29/2012 19:00,6.9,25,101.82,20,48.3,Clear
4/29/2012 20:00,6.3,27,101.93,15,25,Mainly Clear
4/29/2012 21:00,5.4,29,102.01,19,25,Mainly Clear
4/29/2012 22:00,5.1,31,102.05,15,25,Clear
4/29/2012 23:00,4.1,34,102.09,13,25,Clear
4/30/2012 0:00,3.3,36,102.06,9,25,Clear
4/30/2012 1:00,2.2,41,102.12,6,25,Clear
4/30/2012 2:00,3.2,36,102.09,0,25,Clear
4/30/2012 3:00,2.4,42,102.09,0,25,Clear
4/30/2012 4:00,0.7,48,102.14,4,25,Clear
4/30/2012 5:00,-0.7,63,102.23,4,48.3,Mainly Clear
4/30/2012 6:00,3,59,102.33,0,48.3,Mainly Clear
4/30/2012 7:00,6,38,102.37,0,48.3,Mainly Clear
4/30/2012 8:00,6.6,39,102.41,11,48.3,Mostly Cloudy
4/30/2012 9:00,7.2,37,102.31,7,48.3,Mostly Cloudy
4/30/2012 10:00,7.6,35,102.31,7,48.3,Mostly Cloudy
4/30/2012 11:00,9.3,35,102.2,0,48.3,Mostly Cloudy
4/30/2012 12:00,10.1,39,102.15,6,48.3,Mostly Cloudy
4/30/2012 13:00,12.4,31,102.01,11,48.3,Mostly Cloudy
4/30/2012 14:00,12.4,34,101.93,7,48.3,Mostly Cloudy
4/30/2012 15:00,12.5,31,101.83,15,48.3,Mostly Cloudy
4/30/2012 16:00,12.9,31,101.79,9,48.3,Mostly Cloudy
4/30/2012 17:00,12.7,30,101.73,9,24.1,Cloudy
4/30/2012 18:00,12.5,31,101.68,13,25,Cloudy
4/30/2012 19:00,12.2,33,101.6,11,25,Cloudy
4/30/2012 20:00,12.1,35,101.53,11,25,Cloudy
4/30/2012 21:00,12.2,33,101.49,13,25,Cloudy
4/30/2012 22:00,12,34,101.47,11,25,Cloudy
4/30/2012 23:00,11.1,40,101.45,6,25,Cloudy
5/1/2012 0:00,11.4,39,101.32,11,25,Cloudy
5/1/2012 1:00,10.8,44,101.22,19,25,Rain Showers
5/1/2012 2:00,9.7,57,101.24,7,25,Rain Showers
5/1/2012 3:00,8.8,68,101.2,15,25,Rain Showers
5/1/2012 4:00,8.4,72,101.15,17,25,Rain
5/1/2012 5:00,7.8,83,101.13,24,11.3,Rain
5/1/2012 6:00,7.8,87,101.15,24,9.7,"Rain,Fog"
5/1/2012 7:00,7.9,87,101.15,13,9.7,Rain
5/1/2012 8:00,8,87,101.13,17,9.7,"Rain,Fog"
5/1/2012 9:00,8.4,90,101.09,13,9.7,Fog
5/1/2012 10:00,9.2,86,101.12,6,16.1,Cloudy
5/1/2012 11:00,9.5,84,101.13,6,16.1,Cloudy
5/1/2012 12:00,10.9,82,101.08,7,16.1,Cloudy
5/1/2012 13:00,10.6,81,101.12,0,16.1,Cloudy
5/1/2012 14:00,11,81,101.15,0,16.1,Cloudy
5/1/2012 15:00,10.4,84,101.16,9,9.7,Drizzle
5/1/2012 16:00,9.9,87,101.17,9,4.8,"Drizzle,Fog"
5/1/2012 17:00,10,90,101.21,7,4,"Rain,Fog"
5/1/2012 18:00,9.7,90,101.3,7,2.4,"Rain,Fog"
5/1/2012 19:00,9.6,91,101.35,9,2,"Drizzle,Fog"
5/1/2012 20:00,9.3,92,101.39,6,4,"Drizzle,Fog"
5/1/2012 21:00,9.2,92,101.38,9,2.4,"Drizzle,Fog"
5/1/2012 22:00,9.1,92,101.38,6,2,"Drizzle,Fog"
5/1/2012 23:00,9.1,92,101.41,6,2.4,"Drizzle,Fog"
5/2/2012 0:00,9,93,101.43,6,1.6,"Drizzle,Fog"
5/2/2012 1:00,8.6,95,101.44,6,0.6,Fog
5/2/2012 2:00,8.8,93,101.44,4,0.4,Fog
5/2/2012 3:00,8.8,93,101.49,4,0.4,Fog
5/2/2012 4:00,8.6,93,101.52,9,1.2,Fog
5/2/2012 5:00,8.4,93,101.57,13,1,Fog
5/2/2012 6:00,8.6,93,101.58,11,1.6,Fog
5/2/2012 7:00,8.4,93,101.7,17,1,"Drizzle,Fog"
5/2/2012 8:00,8.4,92,101.71,15,2.4,Fog
5/2/2012 9:00,8.9,90,101.68,13,6.4,Fog
5/2/2012 10:00,9.5,89,101.73,13,6.4,Fog
5/2/2012 11:00,10.3,86,101.72,13,12.9,Cloudy
5/2/2012 12:00,11.2,81,101.64,13,12.9,Cloudy
5/2/2012 13:00,11.8,79,101.57,17,12.9,Cloudy
5/2/2012 14:00,13,74,101.51,11,16.1,Mostly Cloudy
5/2/2012 15:00,14,72,101.42,19,16.1,Mostly Cloudy
5/2/2012 16:00,14.9,68,101.37,19,19.3,Mostly Cloudy
5/2/2012 17:00,15.4,65,101.31,17,24.1,Mostly Cloudy
5/2/2012 18:00,15.4,66,101.28,15,24.1,Cloudy
5/2/2012 19:00,15.2,66,101.29,15,24.1,Mostly Cloudy
5/2/2012 20:00,14.2,71,101.34,11,25,Mostly Cloudy
5/2/2012 21:00,14.2,66,101.27,17,25,Mostly Cloudy
5/2/2012 22:00,13.5,68,101.22,19,25,Rain Showers
5/2/2012 23:00,11.9,81,101.18,19,25,Rain Showers
5/3/2012 0:00,11.6,83,101.16,17,25,Cloudy
5/3/2012 1:00,11.4,85,101.17,15,25,Cloudy
5/3/2012 2:00,11.4,83,101.18,17,25,Cloudy
5/3/2012 3:00,11.2,83,101.21,15,25,Cloudy
5/3/2012 4:00,11.1,83,101.24,17,25,Cloudy
5/3/2012 5:00,11,84,101.29,13,24.1,Cloudy
5/3/2012 6:00,11.4,82,101.31,13,24.1,Cloudy
5/3/2012 7:00,11.7,81,101.36,15,24.1,Cloudy
5/3/2012 8:00,12.4,79,101.42,15,24.1,Cloudy
5/3/2012 9:00,13.6,77,101.42,17,24.1,Cloudy
5/3/2012 10:00,14.2,75,101.44,13,24.1,Cloudy
5/3/2012 11:00,15.4,72,101.41,11,24.1,Cloudy
5/3/2012 12:00,15.7,70,101.4,15,24.1,Cloudy
5/3/2012 13:00,15.9,71,101.38,13,24.1,Cloudy
5/3/2012 14:00,16.2,70,101.37,11,24.1,Cloudy
5/3/2012 15:00,16.2,71,101.27,7,24.1,Cloudy
5/3/2012 16:00,16.5,72,101.17,13,24.1,Cloudy
5/3/2012 17:00,16.4,72,101.22,6,24.1,Rain Showers
5/3/2012 18:00,15.8,78,101.21,7,24.1,Cloudy
5/3/2012 19:00,15.7,76,101.18,6,24.1,Cloudy
5/3/2012 20:00,15.1,77,101.13,11,25,Cloudy
5/3/2012 21:00,14.2,80,101.04,13,25,Mostly Cloudy
5/3/2012 22:00,13.8,79,101.01,11,25,Cloudy
5/3/2012 23:00,13.8,80,100.99,11,25,Rain
5/4/2012 0:00,13.5,83,100.85,13,25,Cloudy
5/4/2012 1:00,13.3,85,100.7,17,25,Cloudy
5/4/2012 2:00,13.1,87,100.75,13,9.7,"Drizzle,Fog"
5/4/2012 3:00,13.2,88,100.66,11,8,"Drizzle,Fog"
5/4/2012 4:00,13.1,88,100.7,6,8,"Drizzle,Fog"
5/4/2012 5:00,13.2,88,100.67,6,8,Fog
5/4/2012 6:00,13.3,88,100.69,11,3.6,"Drizzle,Fog"
5/4/2012 7:00,13.6,88,100.7,7,4.8,"Drizzle,Fog"
5/4/2012 8:00,13.7,90,100.72,6,3.6,"Drizzle,Fog"
5/4/2012 9:00,13.5,90,100.71,11,4,"Drizzle,Fog"
5/4/2012 10:00,13.8,89,100.71,11,9.7,"Drizzle,Fog"
5/4/2012 11:00,14.6,86,100.72,7,16.1,Cloudy
5/4/2012 12:00,15.3,82,100.7,0,24.1,Cloudy
5/4/2012 13:00,16,80,100.71,9,24.1,Cloudy
5/4/2012 14:00,16,80,100.73,9,24.1,Cloudy
5/4/2012 15:00,16.9,78,100.72,9,24.1,Cloudy
5/4/2012 16:00,16.6,79,100.77,7,24.1,Cloudy
5/4/2012 17:00,17.1,76,100.79,7,24.1,Cloudy
5/4/2012 18:00,17.4,75,100.79,4,24.1,Mostly Cloudy
5/4/2012 19:00,15.9,83,100.82,9,9.7,Rain Showers
5/4/2012 20:00,15.4,88,100.89,9,25,Mostly Cloudy
5/4/2012 21:00,14,76,100.99,32,25,Cloudy
5/4/2012 22:00,11,68,101.08,30,25,Mostly Cloudy
5/4/2012 23:00,10.2,68,101.17,17,25,Mostly Cloudy
5/5/2012 0:00,8.4,74,101.25,4,25,Mainly Clear
5/5/2012 1:00,7.9,73,101.32,11,25,Mainly Clear
5/5/2012 2:00,7.7,72,101.36,11,25,Mainly Clear
5/5/2012 3:00,6.5,71,101.42,15,25,Mainly Clear
5/5/2012 4:00,5.7,68,101.44,11,25,Mainly Clear
5/5/2012 5:00,5.2,66,101.49,17,24.1,Mainly Clear
5/5/2012 6:00,5.9,63,101.55,15,48.3,Mainly Clear
5/5/2012 7:00,6.5,60,101.62,19,48.3,Mainly Clear
5/5/2012 8:00,7.6,60,101.66,17,48.3,Mainly Clear
5/5/2012 9:00,8.3,59,101.74,9,48.3,Mainly Clear
5/5/2012 10:00,9.4,57,101.78,11,48.3,Mainly Clear
5/5/2012 11:00,10.8,50,101.73,13,48.3,Mainly Clear
5/5/2012 12:00,11.8,45,101.69,11,48.3,Mainly Clear
5/5/2012 13:00,12.8,39,101.63,13,48.3,Mostly Cloudy
5/5/2012 14:00,14.4,35,101.59,7,48.3,Mainly Clear
5/5/2012 15:00,15.4,32,101.55,6,48.3,Mainly Clear
5/5/2012 16:00,16,28,101.51,17,48.3,Clear
5/5/2012 17:00,15.9,30,101.53,9,48.3,Clear
5/5/2012 18:00,15.7,28,101.52,11,48.3,Mainly Clear
5/5/2012 19:00,14.7,29,101.54,0,48.3,Mainly Clear
5/5/2012 20:00,12.8,36,101.62,4,25,Mainly Clear
5/5/2012 21:00,12.6,34,101.65,6,25,Mostly Cloudy
5/5/2012 22:00,13.1,30,101.65,9,25,Cloudy
5/5/2012 23:00,12.7,29,101.64,13,25,Cloudy
5/6/2012 0:00,12.1,31,101.67,9,25,Mostly Cloudy
5/6/2012 1:00,10.9,35,101.61,15,25,Mainly Clear
5/6/2012 2:00,7.8,46,101.63,13,25,Mainly Clear
5/6/2012 3:00,7,53,101.67,17,25,Mainly Clear
5/6/2012 4:00,6.6,48,101.67,17,25,Mainly Clear
5/6/2012 5:00,6.2,50,101.71,20,48.3,Mostly Cloudy
5/6/2012 6:00,7.3,48,101.72,22,48.3,Cloudy
5/6/2012 7:00,8.2,47,101.78,22,48.3,Cloudy
5/6/2012 8:00,9.8,47,101.81,17,48.3,Mostly Cloudy
5/6/2012 9:00,11,44,101.86,20,48.3,Mainly Clear
5/6/2012 10:00,12.3,39,101.84,15,48.3,Mainly Clear
5/6/2012 11:00,13.8,29,101.77,15,48.3,Mainly Clear
5/6/2012 12:00,14.7,30,101.74,6,48.3,Mainly Clear
5/6/2012 13:00,15,33,101.66,7,48.3,Mainly Clear
5/6/2012 14:00,15.7,29,101.61,9,48.3,Mainly Clear
5/6/2012 15:00,16.6,26,101.61,6,48.3,Mainly Clear
5/6/2012 16:00,16.6,27,101.6,7,48.3,Mainly Clear
5/6/2012 17:00,16.6,29,101.57,11,48.3,Mainly Clear
5/6/2012 18:00,16.1,27,101.56,11,48.3,Mainly Clear
5/6/2012 19:00,14.4,33,101.56,9,48.3,Mostly Cloudy
5/6/2012 20:00,13.1,37,101.58,9,25,Mainly Clear
5/6/2012 21:00,12.3,40,101.57,6,25,Mainly Clear
5/6/2012 22:00,11.7,40,101.58,0,25,Mainly Clear
5/6/2012 23:00,11.1,40,101.57,0,25,Clear
5/7/2012 0:00,9.9,45,101.57,0,25,Clear
5/7/2012 1:00,6.9,63,101.55,0,25,Clear
5/7/2012 2:00,5.2,65,101.56,4,25,Clear
5/7/2012 3:00,4.6,70,101.55,4,25,Clear
5/7/2012 4:00,5.1,73,101.61,0,25,Clear
5/7/2012 5:00,5.7,69,101.6,4,48.3,Clear
5/7/2012 6:00,8.2,71,101.63,6,48.3,Clear
5/7/2012 7:00,12.3,45,101.64,4,48.3,Clear
5/7/2012 8:00,14,41,101.67,7,48.3,Clear
5/7/2012 9:00,16,27,101.68,7,48.3,Clear
5/7/2012 10:00,17.1,20,101.67,13,48.3,Clear
5/7/2012 11:00,17.8,24,101.59,7,48.3,Mainly Clear
5/7/2012 12:00,18.9,21,101.48,13,48.3,Mainly Clear
5/7/2012 13:00,19.7,22,101.43,13,48.3,Mainly Clear
5/7/2012 14:00,20.1,20,101.36,19,48.3,Mainly Clear
5/7/2012 15:00,20.6,21,101.25,7,48.3,Mostly Cloudy
5/7/2012 16:00,20.9,21,101.14,11,48.3,Mostly Cloudy
5/7/2012 17:00,21,20,101.07,13,48.3,Mostly Cloudy
5/7/2012 18:00,20.7,18,101,13,48.3,Mostly Cloudy
5/7/2012 19:00,19.9,20,100.93,11,48.3,Mostly Cloudy
5/7/2012 20:00,19.2,21,100.9,13,25,Mostly Cloudy
5/7/2012 21:00,18.7,21,100.87,15,25,Clear
5/7/2012 22:00,18.1,23,100.84,17,25,Mainly Clear
5/7/2012 23:00,17.6,26,100.77,15,25,Mostly Cloudy
5/8/2012 0:00,16.1,34,100.77,11,25,Mostly Cloudy
5/8/2012 1:00,16,47,100.74,15,25,Rain Showers
5/8/2012 2:00,14.8,53,100.71,4,25,Cloudy
5/8/2012 3:00,15.2,56,100.64,6,25,Rain
5/8/2012 4:00,14.2,78,100.6,17,25,Rain
5/8/2012 5:00,13.7,80,100.53,19,24.1,Cloudy
5/8/2012 6:00,12.6,86,100.51,22,9.7,Rain
5/8/2012 7:00,12.2,87,100.48,24,6.4,Rain
5/8/2012 8:00,11.6,87,100.45,26,6.4,Rain
5/8/2012 9:00,11.1,87,100.41,32,6.4,Rain
5/8/2012 10:00,10.9,87,100.39,26,8,"Rain,Fog"
5/8/2012 11:00,11,89,100.37,20,6.4,"Rain,Fog"
5/8/2012 12:00,11.1,89,100.37,19,6.4,"Rain,Fog"
5/8/2012 13:00,11.5,88,100.35,17,6.4,"Rain,Fog"
